word,MoocDsp,MoocReactive
caution,0.0,2.6396510495118213e-05
dir,0.0,2.6396510495118213e-05
counterexampl,0.0,5.2793020990236426e-05
fallbackto,0.0,0.00035943210689785013
parenthesi,0.0,2.6396510495118213e-05
e-mail,0.0,2.6396510495118213e-05
soul,0.0,7.458178202600673e-05
ackknowledg,0.0,2.6396510495118213e-05
expectmsg,0.0,0.0003652835656612943
meta,0.0,2.6396510495118213e-05
bogus-heap,0.0,2.6396510495118213e-05
monad,0.0,0.0007626066362519605
removecontext,0.0,2.6396510495118213e-05
conclus,0.0,2.6396510495118213e-05
lib,0.0,5.099611389261196e-05
naiv,0.0,0.00016327274265553728
unzip,0.0,9.746455736112077e-05
order-doesnt-matt,0.0,2.6396510495118213e-05
whenev,0.0,0.00016327274265553728
unfulfil,0.0,2.6396510495118213e-05
executor,0.0,0.00015298834167783585
subscipt,0.0,5.099611389261196e-05
aim,0.0,2.6396510495118213e-05
perfectli,0.0,7.458178202600673e-05
contradictori,0.0,5.2793020990236426e-05
hasnext,0.0,2.6396510495118213e-05
sbt-plugin-releas,0.0,2.6396510495118213e-05
mistaken,0.0,2.6396510495118213e-05
maxtweetlength,0.0,5.099611389261196e-05
motiv,0.0,2.6396510495118213e-05
transact,0.0,0.00014619683604168116
tie,0.0,5.099611389261196e-05
wa,0.0,2.6396510495118213e-05
invalid,0.0,0.0001889645141877172
unclear,0.0,0.00011981070229928336
offtop,0.0,2.6396510495118213e-05
civilis,0.0,2.6396510495118213e-05
sequenceoth,0.0,2.6396510495118213e-05
akka,0.0,0.003525084053274037
nosuchmethoderror,0.0,0.00017056297538196137
itschildren,0.0,2.6396510495118213e-05
unannot,0.0,2.6396510495118213e-05
negat,0.0,2.6396510495118213e-05
migrat,0.0,5.099611389261196e-05
binarytreesuit,0.0,0.00014172338564078787
blablabla,0.0,2.6396510495118213e-05
top-level,0.0,2.6396510495118213e-05
requestor,0.0,2.6396510495118213e-05
okay,0.0,7.458178202600673e-05
forallthrow,0.0,2.6396510495118213e-05
spent,0.0,0.00034647080665507535
mylist,0.0,5.2793020990236426e-05
dynam,0.0,7.649417083891793e-05
getreferenceexpr,0.0,0.0001916971236788534
penal,0.0,2.6396510495118213e-05
lesson,0.0,7.458178202600673e-05
defect,0.0,2.6396510495118213e-05
lengthi,0.0,9.944237603467565e-05
wikipediaapitest,0.0,5.099611389261196e-05
cut,0.0,5.099611389261196e-05
whatsoev,0.0,2.6396510495118213e-05
uhm,0.0,2.6396510495118213e-05
thoughtwork,0.0,5.099611389261196e-05
rational,0.0,9.746455736112077e-05
sbt-scalariform,0.0,2.6396510495118213e-05
justif,0.0,5.099611389261196e-05
impl,0.0,0.0002680275327430821
incur,0.0,2.6396510495118213e-05
inbound,0.0,2.6396510495118213e-05
aloha,0.0,2.6396510495118213e-05
monoid,0.0,0.00013198255247559104
aferdelay,0.0,2.6396510495118213e-05
foral,0.0,0.00023063686911044436
coupl,0.0,0.00028710042123119943
pleasur,0.0,2.6396510495118213e-05
disregard,0.0,2.6396510495118213e-05
bookmark,0.0,2.6396510495118213e-05
errormessag,0.0,2.6396510495118213e-05
inc,0.0,7.649417083891793e-05
defici,0.0,2.6396510495118213e-05
finicki,0.0,2.6396510495118213e-05
binarytestsuit,0.0,2.6396510495118213e-05
foreach,0.0,0.0003845234917208943
incompat,0.0,0.00016773498321899676
isntanti,0.0,2.6396510495118213e-05
imping,0.0,2.6396510495118213e-05
surprisingli,0.0,2.6396510495118213e-05
runwork,0.0,2.6396510495118213e-05
con,0.0,9.944237603467565e-05
argu,0.0,5.2793020990236426e-05
receiverecov,0.0,2.6396510495118213e-05
converttoheap,0.0,5.2793020990236426e-05
pill,0.0,2.6396510495118213e-05
charsequ,0.0,9.944237603467565e-05
persistencewrapp,0.0,2.6396510495118213e-05
cryptographi,0.0,2.6396510495118213e-05
noob,0.0,2.6396510495118213e-05
onnext,0.0,0.00023962140459856673
lastnam,0.0,5.2793020990236426e-05
nanosecond,0.0,2.6396510495118213e-05
sbteclips,0.0,7.649417083891793e-05
liter,0.0,0.0006496327624782662
obsess,0.0,2.6396510495118213e-05
suicid,0.0,2.6396510495118213e-05
instanceof,0.0,2.6396510495118213e-05
foster-par,0.0,2.6396510495118213e-05
downgrad,0.0,5.099611389261196e-05
valuechangedev,0.0,2.6396510495118213e-05
non-cod,0.0,2.6396510495118213e-05
infam,0.0,2.6396510495118213e-05
respon,0.0,2.6396510495118213e-05
bookend,0.0,2.6396510495118213e-05
durat,0.0,0.0003728400781853171
scalajsoptimizeropt,0.0,2.6396510495118213e-05
num,0.0,0.00021929525406252172
pl,0.0,2.6396510495118213e-05
firefox,0.0,9.746455736112077e-05
in-ord,0.0,2.6396510495118213e-05
ml,0.0,2.6396510495118213e-05
altern,0.0,0.0003139671356277032
stackoverflowerror,0.0,2.6396510495118213e-05
too,0.0,2.6396510495118213e-05
destroy,0.0,9.944237603467565e-05
single-charact,0.0,2.6396510495118213e-05
sender,0.0,0.0005780150571715539
copyright,0.0,2.6396510495118213e-05
contrast,0.0,2.6396510495118213e-05
actorsystem,0.0,5.2793020990236426e-05
ms,0.0,0.0002739626742459707
fine-grain,0.0,2.6396510495118213e-05
unsatisfiedlinkerror,0.0,0.00012749028473152987
eri,0.0,7.649417083891793e-05
imageio,0.0,5.2793020990236426e-05
light,0.0,0.00018450949528835549
principl,0.0,0.0003363933596011106
fed,0.0,2.6396510495118213e-05
straitforward,0.0,5.099611389261196e-05
buffer,0.0,5.099611389261196e-05
textfieldop,0.0,5.099611389261196e-05
leonid,0.0,2.6396510495118213e-05
instinct,0.0,2.6396510495118213e-05
hous,0.0,2.6396510495118213e-05
irrit,0.0,2.6396510495118213e-05
huh,0.0,2.6396510495118213e-05
org,0.0,0.0037666591939740385
morn,0.0,7.458178202600673e-05
disambigu,0.0,2.6396510495118213e-05
persistor,0.0,5.099611389261196e-05
wikipediaapi,0.0,9.746455736112077e-05
unexpect,0.0,0.00027676424293253323
wish,0.0,0.00018450949528835549
compare-two-numb,0.0,2.6396510495118213e-05
nj,0.0,2.6396510495118213e-05
irena,0.0,7.458178202600673e-05
knock,0.0,2.6396510495118213e-05
fluffi,0.0,2.6396510495118213e-05
courier,0.0,0.00010199222778522392
auto-evict,0.0,2.6396510495118213e-05
hasnocycl,0.0,0.00013198255247559104
inventor,0.0,2.6396510495118213e-05
overkil,0.0,2.6396510495118213e-05
circuitbreak,0.0,2.6396510495118213e-05
brian,0.0,2.6396510495118213e-05
as-i,0.0,5.099611389261196e-05
deliv,0.0,0.0004898182279666118
interact,0.0,0.00020992209769997642
passrun,0.0,2.6396510495118213e-05
waiter,0.0,2.6396510495118213e-05
fashion,0.0,9.746455736112077e-05
faiilur,0.0,2.6396510495118213e-05
reactivex,0.0,5.099611389261196e-05
divulg,0.0,2.6396510495118213e-05
asap,0.0,2.6396510495118213e-05
sc,0.0,5.099611389261196e-05
emac,0.0,2.6396510495118213e-05
hidden,0.0,7.458178202600673e-05
mailserv,0.0,5.2793020990236426e-05
baselin,0.0,2.6396510495118213e-05
off-top,0.0,5.099611389261196e-05
tweettext,0.0,5.2793020990236426e-05
seb,0.0,7.458178202600673e-05
expectmsgpf,0.0,7.649417083891793e-05
de-sugar,0.0,2.6396510495118213e-05
anymor,0.0,0.0002511324513921398
app,0.0,0.0005011415038227169
absorb,0.0,5.2793020990236426e-05
singleton,0.0,9.746455736112077e-05
throughout,0.0,0.0008924479498861032
lastli,0.0,2.6396510495118213e-05
spreadsheet,0.0,5.099611389261196e-05
sugar,0.0,7.458178202600673e-05
die,0.0,7.649417083891793e-05
exept,0.0,2.6396510495118213e-05
port,0.0,0.00023962140459856673
descipt,0.0,2.6396510495118213e-05
nodescalasuit,0.0,9.746455736112077e-05
neck,0.0,2.6396510495118213e-05
expectmsgclass,0.0,5.099611389261196e-05
pacienc,0.0,2.6396510495118213e-05
sequenti,0.0,0.00016773498321899676
sync,0.0,2.6396510495118213e-05
ng,0.0,2.6396510495118213e-05
eval,0.0,0.0008091836419605004
clunki,0.0,2.6396510495118213e-05
sophist,0.0,2.6396510495118213e-05
aka,0.0,2.6396510495118213e-05
properli,0.0,0.0007750424071056353
progfun,0.0,7.458178202600673e-05
heurist,0.0,2.6396510495118213e-05
unlimit,0.0,7.649417083891793e-05
ugli,0.0,0.00020992209769997642
logginrec,0.0,2.6396510495118213e-05
js,0.0,0.0006227195465981998
orang,0.0,0.00012183069670140095
helloactorutil,0.0,5.2793020990236426e-05
andrew,0.0,2.6396510495118213e-05
behav,0.0,0.0004897690464497766
entail,0.0,2.6396510495118213e-05
intric,0.0,2.6396510495118213e-05
australia,0.0,7.918953148535463e-05
rollback,0.0,2.6396510495118213e-05
requestrepli,0.0,2.6396510495118213e-05
grunt,0.0,2.6396510495118213e-05
discrimin,0.0,0.00010199222778522392
uptak,0.0,2.6396510495118213e-05
poison,0.0,7.458178202600673e-05
scroll,0.0,5.2793020990236426e-05
exprsign,0.0,5.099611389261196e-05
param,0.0,2.6396510495118213e-05
subnod,0.0,7.918953148535463e-05
leader,0.0,0.00014916356405201347
irrelev,0.0,2.6396510495118213e-05
craze,0.0,2.6396510495118213e-05
scalacheck,0.0,0.0006355858271460932
compat,0.0,5.099611389261196e-05
for-loop,0.0,2.6396510495118213e-05
chrome,0.0,0.00016327274265553728
int,0.0,0.0012151706729592602
oncomplet,0.0,0.0009551901739928863
akka-testkit,0.0,2.6396510495118213e-05
obsolet,0.0,2.6396510495118213e-05
blindli,0.0,5.099611389261196e-05
turingx,0.0,7.458178202600673e-05
persistenceid,0.0,5.2793020990236426e-05
trace,0.0,0.0005592494913726645
sun,0.0,0.0003363933596011106
idiomat,0.0,0.00014377284275914005
bogof,0.0,2.6396510495118213e-05
congratul,0.0,7.458178202600673e-05
misc,0.0,2.6396510495118213e-05
actorref,0.0,0.0006243053423132588
const,0.0,0.00016534394991425251
actorfor,0.0,2.6396510495118213e-05
pile,0.0,5.099611389261196e-05
funcion,0.0,2.6396510495118213e-05
discov,0.0,0.00014377284275914005
syncron,0.0,2.6396510495118213e-05
winner,0.0,2.6396510495118213e-05
flow,0.0,0.0002488093181723434
mixin,0.0,2.6396510495118213e-05
myserversubscript,0.0,2.6396510495118213e-05
whoever,0.0,2.6396510495118213e-05
below,0.0,0.0007603030581209433
scalabl,0.0,0.00014377284275914005
editor,0.0,5.099611389261196e-05
brain-dead,0.0,2.6396510495118213e-05
fetch,0.0,5.099611389261196e-05
toma,0.0,5.099611389261196e-05
inth,0.0,2.6396510495118213e-05
paid,0.0,2.6396510495118213e-05
maco,0.0,2.6396510495118213e-05
protocol,0.0,0.00014377284275914005
cointain,0.0,2.6396510495118213e-05
postfixop,0.0,5.099611389261196e-05
non-mut,0.0,2.6396510495118213e-05
twist,0.0,2.6396510495118213e-05
east,0.0,5.2793020990236426e-05
censu,0.0,2.6396510495118213e-05
makefil,0.0,2.6396510495118213e-05
side-effect,0.0,5.099611389261196e-05
exc,0.0,5.2793020990236426e-05
respondn,0.0,2.6396510495118213e-05
freshli,0.0,2.6396510495118213e-05
scientist,0.0,7.649417083891793e-05
readi,0.0,0.00042272835161589323
zokni,0.0,2.6396510495118213e-05
getconsolemod,0.0,2.6396510495118213e-05
circular,0.0,0.00014619683604168116
nontrivi,0.0,2.6396510495118213e-05
reserv,0.0,5.099611389261196e-05
spoiler,0.0,2.6396510495118213e-05
meme,0.0,2.6396510495118213e-05
shot,0.0,2.6396510495118213e-05
afraid,0.0,9.746455736112077e-05
logicaland,0.0,2.6396510495118213e-05
firstexpr,0.0,2.6396510495118213e-05
factori,0.0,5.099611389261196e-05
spoil,0.0,2.6396510495118213e-05
overli,0.0,2.6396510495118213e-05
joinedsecondari,0.0,2.6396510495118213e-05
maarten,0.0,5.099611389261196e-05
scalatesti,0.0,2.6396510495118213e-05
screenshot,0.0,0.00012183069670140095
instructionspassword,0.0,2.6396510495118213e-05
panel,0.0,2.6396510495118213e-05
properit,0.0,2.6396510495118213e-05
forkjointask,0.0,5.2793020990236426e-05
mi,0.0,2.6396510495118213e-05
have,0.0,2.6396510495118213e-05
stub,0.0,7.649417083891793e-05
marker,0.0,0.00014916356405201347
indefinit,0.0,2.6396510495118213e-05
untick,0.0,2.6396510495118213e-05
parent,0.0,0.0002798961302666353
earthquak,0.0,7.458178202600673e-05
torsten,0.0,2.6396510495118213e-05
straight-forward,0.0,2.6396510495118213e-05
imho,0.0,5.099611389261196e-05
well-known,0.0,2.6396510495118213e-05
deliveryid,0.0,7.918953148535463e-05
val,0.0,0.005660859680566311
postalcod,0.0,2.6396510495118213e-05
default,0.0,0.00046056715540539173
customis,0.0,2.6396510495118213e-05
brower,0.0,2.6396510495118213e-05
onerr,0.0,0.00010199222778522392
rand,0.0,0.00014916356405201347
uncatch,0.0,2.6396510495118213e-05
omit,0.0,2.6396510495118213e-05
hunch,0.0,2.6396510495118213e-05
skeleton,0.0,2.6396510495118213e-05
nobodi,0.0,0.00016327274265553728
stronger,0.0,2.6396510495118213e-05
fork,0.0,2.6396510495118213e-05
radar,0.0,2.6396510495118213e-05
between,0.0,2.6396510495118213e-05
bdd,0.0,5.2793020990236426e-05
scalaz,0.0,2.6396510495118213e-05
mini,0.0,2.6396510495118213e-05
key-valu,0.0,7.458178202600673e-05
initialis,0.0,5.099611389261196e-05
extractor,0.0,2.6396510495118213e-05
resent,0.0,2.6396510495118213e-05
olindo,0.0,5.099611389261196e-05
directli,0.0,0.00046609627324046833
uncaught,0.0,7.649417083891793e-05
focu,0.0,7.458178202600673e-05
previouslist,0.0,2.6396510495118213e-05
real-lif,0.0,5.099611389261196e-05
discard,0.0,9.944237603467565e-05
stylescoreratio,0.0,0.00018477557346582748
errorn,0.0,2.6396510495118213e-05
detach,0.0,2.6396510495118213e-05
err,0.0,0.00012749028473152987
sigh,0.0,5.2793020990236426e-05
truth,0.0,5.099611389261196e-05
appropri,0.0,0.00022619028924758492
gate,0.0,0.00017848639862414186
dispatch-cor,0.0,2.6396510495118213e-05
reactiv,0.0,0.0010333465268868882
cold,0.0,7.918953148535463e-05
jstr,0.0,7.918953148535463e-05
hawtjni,0.0,2.6396510495118213e-05
timout,0.0,5.099611389261196e-05
smallest,0.0,0.00010199222778522392
isleaf,0.0,2.6396510495118213e-05
enrol,0.0,0.00012430297004334455
expressionsign,0.0,2.6396510495118213e-05
becous,0.0,2.6396510495118213e-05
webserv,0.0,2.6396510495118213e-05
foldright,0.0,0.0002436613934028019
remotecomput,0.0,2.6396510495118213e-05
prevmin,0.0,5.2793020990236426e-05
lang,0.0,0.001969245968959816
dispatch,0.0,0.0003731948403555137
oath,0.0,2.6396510495118213e-05
computedelta,0.0,5.099611389261196e-05
consider,0.0,0.00012183069670140095
pun,0.0,2.6396510495118213e-05
char,0.0,2.6396510495118213e-05
tama,0.0,2.6396510495118213e-05
gobbledygook,0.0,2.6396510495118213e-05
thrown,0.0,0.001319462359917625
vote,0.0,5.099611389261196e-05
computevalu,0.0,0.00014172338564078787
violat,0.0,0.00026911468768088846
gzip,0.0,2.6396510495118213e-05
white-spac,0.0,2.6396510495118213e-05
runwith,0.0,5.099611389261196e-05
pgen,0.0,7.918953148535463e-05
demo,0.0,0.00010199222778522392
folk,0.0,0.00016327274265553728
exactly-onc,0.0,2.6396510495118213e-05
pong,0.0,7.918953148535463e-05
lifecycl,0.0,0.00016534394991425251
coin,0.0,5.099611389261196e-05
cheat,0.0,7.458178202600673e-05
strobe,0.0,2.6396510495118213e-05
getminheap,0.0,2.6396510495118213e-05
quickcheckheap,0.0,0.0004933769274149621
cutoff,0.0,2.6396510495118213e-05
slowcalcfutur,0.0,7.918953148535463e-05
wikisuggestresponsestream,0.0,0.00014619683604168116
leak,0.0,2.6396510495118213e-05
apart,0.0,0.00011981070229928336
thread-loc,0.0,2.6396510495118213e-05
burnt,0.0,5.099611389261196e-05
textfield,0.0,0.0012281790810810447
glib-gobject-warn,0.0,0.00010558604198047285
revel,0.0,2.6396510495118213e-05
serial,0.0,5.099611389261196e-05
barsubscript,0.0,2.6396510495118213e-05
reactivebuild,0.0,5.099611389261196e-05
somemethod,0.0,2.6396510495118213e-05
xchg,0.0,5.2793020990236426e-05
your,0.0,0.0008743701381350591
situat,0.0,0.0003268314155365546
battle-test,0.0,2.6396510495118213e-05
setsign,0.0,5.099611389261196e-05
inher,0.0,0.00011981070229928336
hop,0.0,2.6396510495118213e-05
gradingsuit,0.0,2.6396510495118213e-05
noninf,0.0,2.6396510495118213e-05
lifetim,0.0,2.6396510495118213e-05
outofmemoryerror,0.0,0.00017848639862414186
add-on,0.0,2.6396510495118213e-05
dose,0.0,2.6396510495118213e-05
tricki,0.0,7.458178202600673e-05
lo,0.0,0.00010199222778522392
nbsbt,0.0,2.6396510495118213e-05
unspecifi,0.0,5.2793020990236426e-05
occurr,0.0,5.099611389261196e-05
subclass,0.0,9.746455736112077e-05
nodescala,0.0,0.0005351991270106981
sublim,0.0,0.00010558604198047285
marco,0.0,0.00016327274265553728
stress,0.0,5.099611389261196e-05
append,0.0,2.6396510495118213e-05
unreli,0.0,0.00018659742017775686
cost,0.0,0.00016327274265553728
mem,0.0,5.2793020990236426e-05
afterward,0.0,7.458178202600673e-05
workaround,0.0,0.00014172338564078787
establish,0.0,0.00012183069670140095
not,0.0,9.944237603467565e-05
hazi,0.0,2.6396510495118213e-05
placehold,0.0,9.746455736112077e-05
barn,0.0,2.6396510495118213e-05
execpt,0.0,2.6396510495118213e-05
xs,0.0,0.0002486059400866891
drive,0.0,9.746455736112077e-05
colorforremainingcharscount,0.0,7.458178202600673e-05
dedic,0.0,2.6396510495118213e-05
sovl,0.0,2.6396510495118213e-05
anecdot,0.0,2.6396510495118213e-05
worksheetsupport,0.0,5.2793020990236426e-05
whop,0.0,2.6396510495118213e-05
fresh,0.0,7.458178202600673e-05
scala-sbt,0.0,0.00014377284275914005
remainingcharsarea,0.0,2.6396510495118213e-05
runnabl,0.0,2.6396510495118213e-05
treasur,0.0,7.649417083891793e-05
cheatsheet,0.0,2.6396510495118213e-05
pollut,0.0,2.6396510495118213e-05
percent,0.0,2.6396510495118213e-05
rant,0.0,2.6396510495118213e-05
luna,0.0,2.6396510495118213e-05
onward,0.0,2.6396510495118213e-05
solver,0.0,0.0001916971236788534
queu,0.0,0.00029679289709980155
pipe,0.0,7.458178202600673e-05
deploy,0.0,2.6396510495118213e-05
integrationspec,0.0,0.00010199222778522392
isunsubscrib,0.0,7.918953148535463e-05
nevermind,0.0,2.6396510495118213e-05
recipi,0.0,5.099611389261196e-05
superb,0.0,2.6396510495118213e-05
intro,0.0,5.099611389261196e-05
replaystream,0.0,0.00018477557346582748
when,0.0,0.00014172338564078787
mozilla,0.0,2.6396510495118213e-05
isol,0.0,0.00018659742017775686
operationfail,0.0,0.00018450949528835549
safari,0.0,5.2793020990236426e-05
publish,0.0,0.00023620564273464642
sbt-releas,0.0,2.6396510495118213e-05
univers,0.0,5.099611389261196e-05
work-rel,0.0,2.6396510495118213e-05
travel,0.0,7.458178202600673e-05
junitxmlreportplugin,0.0,2.6396510495118213e-05
core,0.0,0.00014619683604168116
myexpr,0.0,0.00012183069670140095
kiril,0.0,2.6396510495118213e-05
primit,0.0,7.458178202600673e-05
probeprop,0.0,5.099611389261196e-05
undelet,0.0,5.2793020990236426e-05
portion,0.0,5.099611389261196e-05
obsolesc,0.0,2.6396510495118213e-05
tostr,0.0,0.00011981070229928336
hood,0.0,5.099611389261196e-05
sexi,0.0,2.6396510495118213e-05
lethal,0.0,2.6396510495118213e-05
ram,0.0,7.649417083891793e-05
persistencestorag,0.0,2.6396510495118213e-05
typesaf,0.0,0.00029679289709980155
webui-fastopt,0.0,5.099611389261196e-05
trycompanionop,0.0,2.6396510495118213e-05
poststop,0.0,0.00012749028473152987
blindingli,0.0,2.6396510495118213e-05
forewarn,0.0,2.6396510495118213e-05
bought,0.0,7.458178202600673e-05
implemenattaion,0.0,2.6396510495118213e-05
declar,0.0,0.0002511324513921398
at,0.0,0.0009419014068831095
projectdetail,0.0,0.00018477557346582748
love,0.0,0.0002511324513921398
vital,0.0,2.6396510495118213e-05
reluct,0.0,2.6396510495118213e-05
dr,0.0,0.00016773498321899676
unpredict,0.0,5.099611389261196e-05
an,0.0,0.0005178236031228375
doprivileg,0.0,0.00014172338564078787
spuriou,0.0,2.6396510495118213e-05
toy,0.0,9.746455736112077e-05
pivot,0.0,2.6396510495118213e-05
suspend,0.0,2.6396510495118213e-05
contriv,0.0,2.6396510495118213e-05
readabl,0.0,9.746455736112077e-05
poll,0.0,7.458178202600673e-05
javax,0.0,2.6396510495118213e-05
flag,0.0,0.00023324677522219606
interestingli,0.0,2.6396510495118213e-05
audienc,0.0,2.6396510495118213e-05
crdt,0.0,5.2793020990236426e-05
referenceslist,0.0,2.6396510495118213e-05
stale,0.0,5.2793020990236426e-05
akka-actor,0.0,2.6396510495118213e-05
philosophi,0.0,2.6396510495118213e-05
monospac,0.0,2.6396510495118213e-05
java,0.0,0.0029260798017622623
cancellationtokensourc,0.0,0.0003354699664379935
respond,0.0,0.0007663789326217994
seeta,0.0,2.6396510495118213e-05
favor,0.0,2.6396510495118213e-05
formul,0.0,2.6396510495118213e-05
re-tri,0.0,7.918953148535463e-05
ani,0.0,0.00018450949528835549
descend,0.0,5.099611389261196e-05
emptylist,0.0,5.2793020990236426e-05
game,0.0,5.099611389261196e-05
everywher,0.0,0.00018450949528835549
distant,0.0,2.6396510495118213e-05
toblock,0.0,7.458178202600673e-05
screen,0.0,2.6396510495118213e-05
insignific,0.0,2.6396510495118213e-05
branch,0.0,0.00011981070229928336
tldr,0.0,2.6396510495118213e-05
firstnam,0.0,5.2793020990236426e-05
amaz,0.0,7.458178202600673e-05
onerrornotimplementetexcept,0.0,2.6396510495118213e-05
plate,0.0,2.6396510495118213e-05
escap,0.0,5.099611389261196e-05
incompatibleclasschangeerror,0.0,0.00012749028473152987
newvalu,0.0,7.918953148535463e-05
cv,0.0,5.2793020990236426e-05
pre,0.0,5.099611389261196e-05
session,0.0,0.00023324677522219606
simplifi,0.0,0.00018450949528835549
phonenumb,0.0,5.2793020990236426e-05
ns,0.0,0.00010558604198047285
oop,0.0,2.6396510495118213e-05
streamclosedexcept,0.0,2.6396510495118213e-05
acknowledg,0.0,0.000869943653246367
leveldbjni,0.0,0.00017848639862414186
courseracodesamplesreactiveprogram,0.0,5.2793020990236426e-05
robert,0.0,2.6396510495118213e-05
huge,0.0,5.099611389261196e-05
scalafutur,0.0,2.6396510495118213e-05
mb,0.0,2.6396510495118213e-05
operationfinish,0.0,9.944237603467565e-05
futurerequest,0.0,7.918953148535463e-05
javacc,0.0,2.6396510495118213e-05
browser,0.0,0.0002892351879477164
laid,0.0,2.6396510495118213e-05
mailbox,0.0,0.0003032208077888549
drwxrwxrwx,0.0,2.6396510495118213e-05
acheiv,0.0,2.6396510495118213e-05
live,0.0,9.746455736112077e-05
succe,0.0,0.00016327274265553728
paul,0.0,2.6396510495118213e-05
flatmap,0.0,0.0008395830465592102
moron,0.0,2.6396510495118213e-05
suppress,0.0,0.00020547200568447798
pumponeeventforfilt,0.0,2.6396510495118213e-05
re-occur,0.0,2.6396510495118213e-05
workspac,0.0,9.944237603467565e-05
nag,0.0,5.2793020990236426e-05
outreturnsan,0.0,2.6396510495118213e-05
secondli,0.0,5.099611389261196e-05
test-interfac,0.0,2.6396510495118213e-05
xml,0.0,2.6396510495118213e-05
locking-solut,0.0,2.6396510495118213e-05
librarydepend,0.0,5.099611389261196e-05
twerk,0.0,2.6396510495118213e-05
guarante,0.0,0.0003812458075479253
nonemptylist,0.0,5.2793020990236426e-05
recreat,0.0,0.00012183069670140095
sylvain,0.0,2.6396510495118213e-05
durationint,0.0,2.6396510495118213e-05
textcont,0.0,2.6396510495118213e-05
thewikipediaapi,0.0,2.6396510495118213e-05
synonym,0.0,5.099611389261196e-05
zip,0.0,0.00043863538610037307
roland,0.0,0.00018450949528835549
uncondit,0.0,2.6396510495118213e-05
advic,0.0,0.00014172338564078787
taildefin,0.0,2.6396510495118213e-05
tediou,0.0,2.6396510495118213e-05
so,0.0,0.00011981070229928336
example-assign,0.0,2.6396510495118213e-05
recoveri,0.0,2.6396510495118213e-05
fulfil,0.0,2.6396510495118213e-05
extractwithclasstag,0.0,2.6396510495118213e-05
single-lock,0.0,2.6396510495118213e-05
opaqu,0.0,2.6396510495118213e-05
concatrecov,0.0,0.0002998279298435777
its-par,0.0,2.6396510495118213e-05
wikipediapageretrofit,0.0,2.6396510495118213e-05
useless,0.0,9.746455736112077e-05
depsakka,0.0,5.2793020990236426e-05
kill,0.0,0.00020992209769997642
sth,0.0,7.458178202600673e-05
mpi,0.0,2.6396510495118213e-05
top-right,0.0,2.6396510495118213e-05
summit,0.0,2.6396510495118213e-05
apr,0.0,0.0005597922605332706
cheap,0.0,2.6396510495118213e-05
preced,0.0,5.099611389261196e-05
likewis,0.0,2.6396510495118213e-05
proport,0.0,2.6396510495118213e-05
ioctl,0.0,2.6396510495118213e-05
oderski,0.0,0.00011981070229928336
flexibl,0.0,5.099611389261196e-05
priorit,0.0,2.6396510495118213e-05
scaladoc,0.0,0.00016773498321899676
manifesto,0.0,2.6396510495118213e-05
flaki,0.0,0.00042609825549474003
await,0.0,0.001750382739840185
re-persist,0.0,2.6396510495118213e-05
straight,0.0,5.099611389261196e-05
platform,0.0,7.458178202600673e-05
debug,0.0,0.0019653065679682514
lasttestexpectmsg,0.0,2.6396510495118213e-05
latenc,0.0,9.944237603467565e-05
timeoutexcept,0.0,0.0004090276380673075
credenti,0.0,2.6396510495118213e-05
sole,0.0,2.6396510495118213e-05
node,0.0,0.0034867722734703865
randomuuid,0.0,2.6396510495118213e-05
behalf,0.0,2.6396510495118213e-05
alright,0.0,2.6396510495118213e-05
pin,0.0,5.099611389261196e-05
expertis,0.0,2.6396510495118213e-05
deduct,0.0,2.6396510495118213e-05
mock-funct,0.0,2.6396510495118213e-05
timezon,0.0,2.6396510495118213e-05
non-complet,0.0,2.6396510495118213e-05
testactor,0.0,0.0003898582294444831
collid,0.0,2.6396510495118213e-05
friendli,0.0,2.6396510495118213e-05
entirelywikipediasuggest,0.0,2.6396510495118213e-05
dumb,0.0,0.00011981070229928336
unrespons,0.0,2.6396510495118213e-05
overriden,0.0,2.6396510495118213e-05
leaner,0.0,2.6396510495118213e-05
observercr,0.0,2.6396510495118213e-05
twin,0.0,2.6396510495118213e-05
treeset,0.0,7.649417083891793e-05
repl,0.0,0.00012430297004334455
box,0.0,0.0002998279298435777
someargu,0.0,5.2793020990236426e-05
discusi,0.0,2.6396510495118213e-05
atom,0.0,7.649417083891793e-05
sdk,0.0,7.458178202600673e-05
yosemit,0.0,5.099611389261196e-05
vb,0.0,2.6396510495118213e-05
rewardingth,0.0,2.6396510495118213e-05
flavor,0.0,2.6396510495118213e-05
stack,0.0,0.0005982501893977042
asid,0.0,7.458178202600673e-05
ack,0.0,0.00025370055602148877
http,0.0,0.00039752366016627613
comm,0.0,2.6396510495118213e-05
creativ,0.0,5.099611389261196e-05
forkjoin,0.0,0.00010558604198047285
intermedi,0.0,0.00011981070229928336
forev,0.0,7.458178202600673e-05
across,0.0,0.00022619028924758492
becaus,0.0,7.458178202600673e-05
ta,0.0,0.00016534394991425251
testfailedexcept,0.0,0.00021565926413871008
coast,0.0,5.2793020990236426e-05
sit,0.0,9.746455736112077e-05
ad-hoc,0.0,5.099611389261196e-05
stash,0.0,9.746455736112077e-05
onli,0.0,0.00021929525406252172
haoyi,0.0,5.099611389261196e-05
asm,0.0,2.6396510495118213e-05
classifi,0.0,2.6396510495118213e-05
implicit,0.0,0.00047639735915072857
stdout-loglevel,0.0,2.6396510495118213e-05
