word,StackTrain,MoocDsp
liquid,1.4527660575961354e-05,0.0
fcp,7.647210279451142e-06,0.0
compos,8.937310237378373e-05,0.0003171141795349849
godown,3.823605139725571e-06,0.0
side-band,3.823605139725571e-06,0.0
tracer,3.823605139725571e-06,0.0
hit-or-miss,1.0895745431971016e-05,0.0
preferrd,3.823605139725571e-06,0.0
noncaus,2.179149086394203e-05,0.0
display,0.0003456103675484347,0.00014184776249251212
fbga,3.823605139725571e-06,0.0
salienc,3.823605139725571e-06,0.0
logscal,3.823605139725571e-06,0.0
other,0.00024658031385442117,0.0005022675990081256
unrecogniz,3.823605139725571e-06,0.0
super-accur,3.823605139725571e-06,0.0
xt,7.422947360914123e-06,0.0
necklac,3.823605139725571e-06,0.0
fast,0.0005310120163576956,0.0002496082947249638
freehand,3.823605139725571e-06,0.0
transcrib,1.4845894721828245e-05,0.0
chaotic,9.651471698061128e-05,0.0
plug-in,1.4280818995417312e-05,0.0
sideward,3.823605139725571e-06,0.0
khaeli,3.823605139725571e-06,0.0
properli,0.0002988490464147352,0.0
dmt,3.823605139725571e-06,0.0
sort,0.0003813829766980064,0.00025424234269731016
thee,3.823605139725571e-06,0.0
bayer-pattern,3.823605139725571e-06,0.0
uwa,3.823605139725571e-06,0.0
sung,7.422947360914123e-06,0.0
ldpc,2.8561637990834624e-05,0.0
hole,0.0001693657994355736,0.0
role,9.062831650518773e-05,0.0
gawronski,3.823605139725571e-06,0.0
illumin,0.00016201279330958594,0.0
it,0.0010774725688024456,0.0017359191424583737
contour,0.0003697249139517344,0.00029048332203894354
author,0.00028206525008018683,0.00028205085578848885
behav,9.590697201956877e-05,0.0
dalal,1.1134421041371183e-05,0.0
system,0.002721902918426406,0.000932427649490485
overlay,5.028235054856837e-05,0.0
gavab,3.823605139725571e-06,0.0
sould,3.823605139725571e-06,0.0
csie,3.823605139725571e-06,0.0
bump,2.7521801186040847e-05,0.0
txt,3.967149434006222e-05,0.0
aaa,2.2268842082742367e-05,0.0
destruct,2.434007297697008e-05,0.0
korea,3.823605139725571e-06,0.0
interword,3.823605139725571e-06,0.0
curious,7.422947360914123e-06,0.0
methd,3.823605139725571e-06,0.0
percent-lik,3.823605139725571e-06,0.0
chrome,3.823605139725571e-06,0.0
int,4.57293661139082e-05,0.0
incandesc,3.823605139725571e-06,0.0
wavedec,1.1134421041371183e-05,0.0
guidelin,2.8681422816454763e-05,0.00017526641704247278
blindli,2.0862919694545782e-05,0.0
tooth,1.785102374427164e-05,0.0
middle-bin,3.823605139725571e-06,0.0
breakoutboard,3.823605139725571e-06,0.0
curvlinear,3.823605139725571e-06,0.0
motor,0.00011957546783158333,0.0
rotoscop,1.1470815419176714e-05,0.0
coeefici,3.823605139725571e-06,0.0
cubic,9.603029785575676e-05,0.0
equally-spac,1.4280818995417312e-05,0.0
fdf,7.647210279451142e-06,0.0
bosman,1.5294420558902285e-05,0.0
ebw,3.823605139725571e-06,0.0
sampler,8.642726807018107e-05,0.0
sleev,3.823605139725571e-06,0.0
raw-sign,3.823605139725571e-06,0.0
medior,3.823605139725571e-06,0.0
post-fft,7.422947360914123e-06,0.0
year,0.00018265072573102638,0.0006608735039913664
differnti,3.823605139725571e-06,0.0
imageb,7.422947360914123e-06,0.0
unpleasantri,3.823605139725571e-06,0.0
character,0.00011888507468113179,0.0
empirically-obtain,3.823605139725571e-06,0.0
aforg,1.785102374427164e-05,0.0
lip,1.785102374427164e-05,0.0
rotationali,3.823605139725571e-06,0.0
avx,3.823605139725571e-06,0.0
bit-width,1.8159575719951693e-05,0.0
paid,3.823605139725571e-06,0.0
hamradio,3.823605139725571e-06,0.0
humoment,1.4845894721828245e-05,0.0
lu,7.422947360914123e-06,0.0
stab,3.823605139725571e-06,0.0
zero-mean,7.109892681877928e-05,0.0
spoil,1.759891842360914e-05,0.0
binfrequ,3.823605139725571e-06,0.0
well-suit,3.823605139725571e-06,0.0
cct,3.823605139725571e-06,0.0
doee,3.823605139725571e-06,0.0
senior,1.1134421041371183e-05,0.0
bradford,3.823605139725571e-06,0.0
former,7.258253361558849e-05,0.00016632648449936815
cmap,3.823605139725571e-06,0.0
noncontinu,1.5294420558902285e-05,0.0
mahalanobi,1.8159575719951693e-05,0.0
uneven,2.434007297697008e-05,0.0
pk,3.823605139725571e-06,0.0
lvert,7.647210279451142e-06,0.0
synthet,0.00010277083957590842,0.0
cantilev,3.823605139725571e-06,0.0
fade,0.0001749683124371888,0.0
anti-imag,3.823605139725571e-06,0.0
fastdtw,3.823605139725571e-06,0.0
unearth,3.823605139725571e-06,0.0
doth,3.823605139725571e-06,0.0
azimuth,3.784247663080616e-05,0.0
vidyasagar,3.823605139725571e-06,0.0
mitig,5.197656244031797e-05,0.0
fb-fc,7.647210279451142e-06,0.0
millihertz,1.1470815419176714e-05,0.0
contenti,3.823605139725571e-06,0.0
mystic,3.823605139725571e-06,0.0
bugger,3.823605139725571e-06,0.0
al,0.0001317859295125397,0.0
diaminobenzidin,3.823605139725571e-06,0.0
injudici,3.823605139725571e-06,0.0
technolog,7.98250563268454e-05,0.0001625982981173586
becom,0.000390869455759751,0.0005809925133721357
devid,1.4280818995417312e-05,0.0
opposit,0.00015206364645591397,0.00015205588637741044
camshift,1.1134421041371183e-05,0.0
magnetis,1.0895745431971016e-05,0.0
pulse-lik,3.823605139725571e-06,0.0
milisecond,7.422947360914123e-06,0.0
facebook,2.598031576319943e-05,0.0
bow,2.815826947777463e-05,0.0
shud,3.823605139725571e-06,0.0
ellip,1.785102374427164e-05,0.0
trainer,1.4527660575961354e-05,0.0
technniqu,3.823605139725571e-06,0.0
hmm-base,1.1134421041371183e-05,0.0
wiggli,7.422947360914123e-06,0.0
straight-forward,2.408157603778574e-05,0.0
retun,1.4845894721828245e-05,0.0
near-human,3.823605139725571e-06,0.0
perod,3.823605139725571e-06,0.0
cannyop,3.823605139725571e-06,0.0
fftnew,7.647210279451142e-06,0.0
sculptor,3.823605139725571e-06,0.0
stuf,7.422947360914123e-06,0.0
k-nn,2.179149086394203e-05,0.0
parent,3.823605139725571e-06,0.0
diagon,0.00023156458351785916,0.0
evenly-sampl,3.823605139725571e-06,0.0
ecient,3.823605139725571e-06,0.0
unquantis,1.0895745431971016e-05,0.0
zeropad,6.419178030926281e-05,0.0
tremend,7.422947360914123e-06,0.0
cpfsk,1.1470815419176714e-05,0.0
default,0.00012227380627138562,0.0
cappelli,3.823605139725571e-06,0.0
embellish,3.823605139725571e-06,0.0
human,0.0003543866706594372,0.00013921623008736849
self-symmetr,3.823605139725571e-06,0.0
noise-fre,7.422947360914123e-06,0.0
oven,7.422947360914123e-06,0.0
detail-preserv,7.647210279451142e-06,0.0
liken,3.823605139725571e-06,0.0
predominantli,3.823605139725571e-06,0.0
dismiss,7.422947360914123e-06,0.0
algebra,5.16813498870123e-05,0.0005015875036352324
reinhard,3.823605139725571e-06,0.0
multilevel,1.0895745431971016e-05,0.0
nobodi,1.4280818995417312e-05,0.0
assign,0.0001725212704341426,0.0008975310750158321
ist,9.984281066959789e-06,0.000366071623548697
simd,1.4845894721828245e-05,0.0
high-frequ,7.2407991958112e-05,0.0
subctract,3.823605139725571e-06,0.0
interti,3.823605139725571e-06,0.0
flux,2.0862919694545782e-05,0.0
key-valu,1.9118025698627856e-05,0.0
focu,0.00017553293359864915,0.0
upright,1.1134421041371183e-05,0.0
dsp-relat,7.422947360914123e-06,0.0
y-valu,1.0895745431971016e-05,0.0
satisifi,3.823605139725571e-06,0.0
trough,5.502321282212352e-05,0.0008405895191474214
cox,1.0895745431971016e-05,0.0
misregistr,7.422947360914123e-06,0.0
ezdsp,3.823605139725571e-06,0.0
jan,7.422947360914123e-06,0.0
ًwhi,3.823605139725571e-06,0.0
kri,3.823605139725571e-06,0.0
higher-ord,2.46384857930528e-05,0.0
home,2.1397916097492484e-05,0.0005043537114884529
contraharmon,1.1134421041371183e-05,0.0
necessarili,0.00012554783261775404,0.0003068790405716942
seem,0.001366723669077466,0.0023533936145791125
ht,1.759891842360914e-05,0.0
wpt,2.5423406007932366e-05,0.0
oscar,3.823605139725571e-06,0.0
sublot,3.823605139725571e-06,0.0
suddenli,3.6291266807794244e-05,0.0004989794534981044
filterstructur,3.823605139725571e-06,0.0
sinusoid,0.000883844705808296,0.0004640475235341269
enrol,3.823605139725571e-06,0.0
minblep,4.4537684165484734e-05,0.0
sawtabl,3.823605139725571e-06,0.0
wizardri,3.823605139725571e-06,0.0
paramount,3.823605139725571e-06,0.0
doubt,0.0002221436381160406,0.0005144116461135302
non-delay,3.823605139725571e-06,0.0
wed,3.823605139725571e-06,0.0
lurk,3.6319151439903385e-06,0.00019974513904932883
tfd,3.823605139725571e-06,0.0
broader,2.408157603778574e-05,0.0
continuous-sign,2.5727697837744692e-05,0.0001768688962393163
mvdr,2.179149086394203e-05,0.0
edge-preserv,3.823605139725571e-06,0.0
filtereddata,3.823605139725571e-06,0.0
acoust,0.00024263651868133525,0.00014827030564376015
steppedfreq,3.823605139725571e-06,0.0
weapon,7.422947360914123e-06,0.0
fiji,7.647210279451142e-06,0.0
euclidian,3.3785147531190954e-05,0.0
trunk,1.4845894721828245e-05,0.0
grate,0.00016248845638471184,0.00028369552498502424
garch,7.647210279451142e-06,0.0
awgn,0.0002483380130398393,0.0
drwan,3.823605139725571e-06,0.0
ror,7.422947360914123e-06,0.0
manuel,3.823605139725571e-06,0.0
bleed,2.4991433241980294e-05,0.0
voltage-cub,3.823605139725571e-06,0.0
thrown,2.1118702108330974e-05,0.0
defin,0.0007415711135015285,0.0016809159803670263
frequncy-tim,3.823605139725571e-06,0.0
believ,0.0003620269338160379,0.0009154236892667674
cro,3.823605139725571e-06,0.0
matlab,0.0030649561552717787,0.0005702986475907412
clic,1.1470815419176714e-05,0.0
analyzesr,3.823605139725571e-06,0.0
em-typ,3.823605139725571e-06,0.0
melodi,4.0891826705439835e-05,0.0
imgur,4.0891826705439835e-05,0.0
equilibrium,7.422947360914123e-06,0.0
hour,0.00015768212679200688,0.0
han,0.00014480136201698384,0.0
dayton,3.823605139725571e-06,0.0
programming-bug,3.823605139725571e-06,0.0
uncalibr,3.823605139725571e-06,0.0
fwhm,3.823605139725571e-06,0.0
effector,3.823605139725571e-06,0.0
lexic,7.422947360914123e-06,0.0
cutoff,0.0004051201726620561,0.0
yp,3.823605139725571e-06,0.0
lp,7.648379417721271e-05,0.0
watt,3.8248686106667266e-05,0.0
single-channel,3.823605139725571e-06,0.0
lum,3.823605139725571e-06,0.0
profici,3.823605139725571e-06,0.0
buzzi,3.823605139725571e-06,0.0
uncertainti,0.0001962000170144792,0.0
ourself,3.823605139725571e-06,0.0
ultra-short-summari,3.823605139725571e-06,0.0
reference-request,7.422947360914123e-06,0.0
shader,2.1421228493125967e-05,0.0
whre,3.823605139725571e-06,0.0
uvic,3.823605139725571e-06,0.0
power,0.0015087905071468346,0.0018419365837628154
adenin,3.823605139725571e-06,0.0
resouc,3.823605139725571e-06,0.0
inter-spik,7.422947360914123e-06,0.0
vdsp,2.1118702108330974e-05,0.0
medianfilt,3.823605139725571e-06,0.0
unmask,3.823605139725571e-06,0.0
zipper,7.422947360914123e-06,0.0
jacobi,7.647210279451142e-06,0.0
dspdata,3.823605139725571e-06,0.0
chatterji,3.823605139725571e-06,0.0
kumar,1.4280818995417312e-05,0.0
oostenveld,3.823605139725571e-06,0.0
ftst,3.823605139725571e-06,0.0
pa,2.8561637990834624e-05,0.0
industri,4.359975012311268e-05,0.00017127599166177584
filteredspectrum,3.823605139725571e-06,0.0
jp,3.823605139725571e-06,0.0
autorcorrel,3.823605139725571e-06,0.0
time-seri,0.0007819547970625062,0.0
randn,7.422947360914123e-06,0.0
boucher,3.823605139725571e-06,0.0
triangularli,3.823605139725571e-06,0.0
pan,3.440225148255106e-05,0.0
tdoa,3.066887002907987e-05,0.0
quinn,3.823605139725571e-06,0.0
frequency-modul,7.422947360914123e-06,0.0
scrap,3.823605139725571e-06,0.0
supposit,3.823605139725571e-06,0.0
dav,7.647210279451142e-06,0.0
exceed,2.8943660067462775e-05,0.0001768688962393163
hh,1.0895745431971016e-05,0.0
mdf,7.422947360914123e-06,0.0
beehiv,3.823605139725571e-06,0.0
unreli,1.759891842360914e-05,0.0
neuroscientist,3.823605139725571e-06,0.0
equali,3.823605139725571e-06,0.0
spl,0.00012979565387047725,0.0
maxlinegap,7.647210279451142e-06,0.0
morpholog,8.322625814165584e-05,0.0
supblot,3.823605139725571e-06,0.0
sci,1.0895745431971016e-05,0.0
interpretet,3.823605139725571e-06,0.0
librispeech,3.823605139725571e-06,0.0
drive,0.00011888507468113179,0.0
retina,7.422947360914123e-06,0.0
advanc,0.000711869903466345,0.0008531661497863034
squish,7.422947360914123e-06,0.0
czerniak,3.823605139725571e-06,0.0
pole-zero,3.784247663080616e-05,0.0
expain,3.823605139725571e-06,0.0
tupl,1.4280818995417312e-05,0.0
hill,2.7817226259394377e-05,0.0
convers,0.0003225419971816436,0.0002687712810745878
mall,3.823605139725571e-06,0.0
gaussian,0.0017879963473869445,0.0
ruler,1.1470815419176714e-05,0.0
egomot,3.823605139725571e-06,0.0
pump,1.785102374427164e-05,0.0
time-stamp,1.1134421041371183e-05,0.0
bitrat,5.028235054856837e-05,0.0
shrink,4.392069179054824e-05,0.0
onward,7.422947360914123e-06,0.0
linear-linear,3.823605139725571e-06,0.0
eugen,3.823605139725571e-06,0.0
vari,0.000516794478832869,0.0001328142328224236
march,6.815304450906638e-06,0.000374822615958529
financi,5.788732013492555e-05,0.0001768688962393163
under-model,3.823605139725571e-06,0.0
denot,0.0002884070642638491,0.00014289710854589895
isol,0.00020279178862775752,0.0
pss,7.422947360914123e-06,0.0
stochast,0.00015338013660445978,0.00015621253729391956
harmonically-rel,3.823605139725571e-06,0.0
fastest,4.671401798904929e-05,0.0003425519833235517
pronounc,3.066887002907987e-05,0.0
welder,3.823605139725571e-06,0.0
everyth,0.0003478541047232094,0.00013568084695747993
favourit,7.422947360914123e-06,0.0
stator,3.823605139725571e-06,0.0
travel,6.821923820291733e-05,0.0
pace,7.039567369443657e-06,0.00019357822351429664
sneez,3.823605139725571e-06,0.0
ve,1.4079134738887314e-05,0.0011614693410857799
out-of-focu,7.422947360914123e-06,0.0
zeiss,3.823605139725571e-06,0.0
tunabl,1.0895745431971016e-05,0.0
spectrogram,0.0006680173264058577,0.00027519908611315215
vv,3.058884111780457e-05,0.0
de-emph,3.823605139725571e-06,0.0
nm,2.598031576319943e-05,0.0
thrice,3.823605139725571e-06,0.0
upl,7.647210279451142e-06,0.0
low-passed-square-wav,3.823605139725571e-06,0.0
prespecifi,3.823605139725571e-06,0.0
fat,1.0895745431971016e-05,0.0
vladimir,3.5197836847218286e-06,0.0003871564470285933
mzti,3.823605139725571e-06,0.0
nonincreas,3.823605139725571e-06,0.0
realism,3.823605139725571e-06,0.0
speex,1.4845894721828245e-05,0.0
image-mask,3.823605139725571e-06,0.0
postion,7.422947360914123e-06,0.0
variat,0.0002796616018809043,0.0
pseudo-data,7.647210279451142e-06,0.0
each-oth,3.823605139725571e-06,0.0
thinksr,3.823605139725571e-06,0.0
rangefind,1.1134421041371183e-05,0.0
chebychev,2.9055321151922708e-05,0.0
von,3.823605139725571e-06,0.0
hsi,1.1134421041371183e-05,0.0
penelop,7.647210279451142e-06,0.0
unpredict,2.0862919694545782e-05,0.0
extrac,3.823605139725571e-06,0.0
dpd,7.422947360914123e-06,0.0
spindl,3.823605139725571e-06,0.0
differenci,3.823605139725571e-06,0.0
epoch,5.160337722382658e-05,0.0
drop-down,3.823605139725571e-06,0.0
javax,3.823605139725571e-06,0.0
extrema,4.59964860136469e-05,0.0
equivalent-tim,7.647210279451142e-06,0.0
crowd,1.759891842360914e-05,0.0
play,0.0006537086644726583,0.0005652852476507301
micrometr,3.823605139725571e-06,0.0
audienc,1.1134421041371183e-05,0.0
foray,1.0895745431971016e-05,0.0
oth,3.823605139725571e-06,0.0
stadi,3.823605139725571e-06,0.0
compulsorili,3.823605139725571e-06,0.0
zlib,7.647210279451142e-06,0.0
ilk,3.823605139725571e-06,0.0
java,0.00025672378719711705,0.0
pork,7.647210279451142e-06,0.0
music,0.0005965209466598502,0.0007400070176478467
half-odd,3.823605139725571e-06,0.0
leg-work,3.823605139725571e-06,0.0
immunofluoresc,3.823605139725571e-06,0.0
duobinari,3.823605139725571e-06,0.0
farsight,3.823605139725571e-06,0.0
nyquist-shannon,1.759891842360914e-05,0.0
subband,2.815826947777463e-05,0.0
pattern-fre,3.823605139725571e-06,0.0
anywho,3.823605139725571e-06,0.0
riemann,7.647210279451142e-06,0.0
ieeexplor,3.823605139725571e-06,0.0
spb,7.647210279451142e-06,0.0
gyroscop,0.00011203534749838289,0.0
koehler,3.823605139725571e-06,0.0
submatrix,3.823605139725571e-06,0.0
ml-c,3.823605139725571e-06,0.0
dapsk,7.647210279451142e-06,0.0
winzer,3.823605139725571e-06,0.0
luxuri,7.422947360914123e-06,0.0
amaz,2.0862919694545782e-05,0.0
polymath,3.823605139725571e-06,0.0
quasi-period,1.0895745431971016e-05,0.0
drop-off,3.823605139725571e-06,0.0
dxd,7.647210279451142e-06,0.0
keyenc,7.647210279451142e-06,0.0
appeal,3.823605139725571e-06,0.0
infeas,7.422947360914123e-06,0.0
hdr,2.4991433241980294e-05,0.0
formual,3.823605139725571e-06,0.0
faint,7.422947360914123e-06,0.0
wrist,3.823605139725571e-06,0.0
thoma,1.4280818995417312e-05,0.0
bayer-filt,3.823605139725571e-06,0.0
specualr,3.823605139725571e-06,0.0
zt,7.647210279451142e-06,0.0
unscent,6.369097736151992e-05,0.0
tradit,8.869450702982823e-05,0.00048779489435207585
superposit,5.913833916040316e-05,0.0
non-fouri,3.823605139725571e-06,0.0
presum,0.0001145930760408384,0.0002931301185289575
hippocampu,3.823605139725571e-06,0.0
whit,1.0895745431971016e-05,0.0
decod,0.0004262830499036406,0.00043149149587090623
bandpass,0.0005489114683901471,0.00013722086411525682
clint,3.823605139725571e-06,0.0
plung,3.823605139725571e-06,0.0
alogorithm,3.823605139725571e-06,0.0
telea,3.823605139725571e-06,0.0
datar,2.9055321151922708e-05,0.0
rbm,1.9118025698627856e-05,0.0
bark,6.606591236606163e-05,0.0
intutit,3.823605139725571e-06,0.0
tm,3.823605139725571e-06,0.0
live,0.0001375580320553088,0.0
non-synchron,3.823605139725571e-06,0.0
constinu,3.823605139725571e-06,0.0
ring-modul,3.823605139725571e-06,0.0
dodg,1.9118025698627856e-05,0.0
crop,0.00015463520768670887,0.0
basto,3.823605139725571e-06,0.0
data-aid,3.823605139725571e-06,0.0
epicent,3.823605139725571e-06,0.0
pathwis,3.823605139725571e-06,0.0
workspac,2.1118702108330974e-05,0.0
doabl,2.7521801186040847e-05,0.0
aac,7.422947360914123e-06,0.0
error-reduct,7.647210279451142e-06,0.0
thud,7.422947360914123e-06,0.0
bluestein,1.8159575719951693e-05,0.0
cdma,5.111478338179979e-05,0.0
reactiv,3.823605139725571e-06,0.0
overtaken,3.823605139725571e-06,0.0
biomed,3.477153282424297e-05,0.0
image-array,7.647210279451142e-06,0.0
obviusli,3.823605139725571e-06,0.0
mix-up,3.823605139725571e-06,0.0
notaion,3.823605139725571e-06,0.0
guarante,0.00011794556927708392,0.0
cooledit,7.647210279451142e-06,0.0
element-wis,2.1118702108330974e-05,0.0
hello,5.3042835873186264e-05,0.002536701821876501
unzoom,3.823605139725571e-06,0.0
gnuplot,1.0895745431971016e-05,0.0
instruction-level,3.823605139725571e-06,0.0
rewind,1.855736840228531e-05,0.0
synonym,7.422947360914123e-06,0.0
career,1.0895745431971016e-05,0.0
eigenvalu,0.0001885385866649284,0.00015710747100442687
awkward,3.823605139725571e-06,0.0
tediou,2.7261217803626553e-05,0.0
stright,7.422947360914123e-06,0.0
inexpens,1.0895745431971016e-05,0.0
lossi,8.217213439506911e-05,0.0
fulfil,3.748417447998651e-05,0.0
dwindl,3.823605139725571e-06,0.0
admir,3.6319151439903385e-06,0.00019974513904932883
dow-jon,3.823605139725571e-06,0.0
televis,3.823605139725571e-06,0.0
single-sid,3.823605139725571e-06,0.0
robot,0.00016201279330958594,0.0
familiaris,3.823605139725571e-06,0.0
abbrevi,7.422947360914123e-06,0.0
n-point,5.279675527082743e-05,0.0
ruble,1.1470815419176714e-05,0.0
uneffici,3.823605139725571e-06,0.0
codeforg,3.823605139725571e-06,0.0
iv-a,3.823605139725571e-06,0.0
bandlimit,0.00011140916484745774,0.0003142149420088538
zero-st,7.422947360914123e-06,0.0
spare,3.823605139725571e-06,0.0
headphon,5.279675527082743e-05,0.0
perman,3.823605139725571e-06,0.0
cheap,4.59964860136469e-05,0.0
pacakag,3.823605139725571e-06,0.0
digitl,3.823605139725571e-06,0.0
multi-view,1.0895745431971016e-05,0.0
excess,3.440225148255106e-05,0.0
keithley,3.823605139725571e-06,0.0
jahmm,7.647210279451142e-06,0.0
olli,1.4845894721828245e-05,0.0
edtion,3.823605139725571e-06,0.0
pad,0.0004133121209429062,0.0002823727526576345
consequ,7.33356091628155e-05,0.00016133010677556493
dimitri,7.422947360914123e-06,0.0
throat,3.823605139725571e-06,0.0
non-noisi,3.823605139725571e-06,0.0
top-down,1.8159575719951693e-05,0.0
flaki,3.823605139725571e-06,0.0
jaw,3.823605139725571e-06,0.0
plea,3.823605139725571e-06,0.0
build-in,3.823605139725571e-06,0.0
earphon,1.4845894721828245e-05,0.0
undiscov,3.823605139725571e-06,0.0
embarrass,3.6319151439903385e-06,0.00019974513904932883
consumpt,1.4527660575961354e-05,0.0
foul,3.058884111780457e-05,0.0
b-coeffici,3.823605139725571e-06,0.0
lengthen,1.4527660575961354e-05,0.0
gallantli,3.823605139725571e-06,0.0
inter-sampl,1.1134421041371183e-05,0.0
renam,3.823605139725571e-06,0.0
scholar,3.823605139725571e-06,0.0
palett,3.129437954181867e-05,0.0
randomis,3.823605139725571e-06,0.0
milimet,3.823605139725571e-06,0.0
canopi,7.647210279451142e-06,0.0
sarwat,7.422947360914123e-06,0.0
peform,3.823605139725571e-06,0.0
misunderstand,5.071733886698567e-05,0.000464885214483457
frequency-axi,3.823605139725571e-06,0.0
sinusoud,3.823605139725571e-06,0.0
shearlet-bas,3.823605139725571e-06,0.0
dumb,2.7261217803626553e-05,0.0
unitari,5.3634507251806255e-05,0.0
stuttgart,3.823605139725571e-06,0.0
academiabeta,3.823605139725571e-06,0.0
tiu,2.2941630838353427e-05,0.0
crf,3.823605139725571e-06,0.0
color-valu,3.823605139725571e-06,0.0
thisfilt,3.823605139725571e-06,0.0
unlabel,3.823605139725571e-06,0.0
functiion,3.823605139725571e-06,0.0
quasi-stationari,7.647210279451142e-06,0.0
newspectrum,7.647210279451142e-06,0.0
farm,3.823605139725571e-06,0.0
sdk,3.823605139725571e-06,0.0
pourpos,3.823605139725571e-06,0.0
speech-to-text,3.823605139725571e-06,0.0
getreuer,3.823605139725571e-06,0.0
housekeep,1.9118025698627856e-05,0.0
spacial,7.422947360914123e-06,0.0
board,0.00014811624928792318,0.0001566534228051293
matchtempl,3.823605139725571e-06,0.0
tidbit,3.823605139725571e-06,0.0
lomb,7.647210279451142e-06,0.0
do-abl,3.823605139725571e-06,0.0
per-imag,3.823605139725571e-06,0.0
ice,1.4527660575961354e-05,0.0
enrich,3.823605139725571e-06,0.0
wienner-kintchin,3.823605139725571e-06,0.0
secret,7.422947360914123e-06,0.0
quarter-circl,7.647210279451142e-06,0.0
ninth,3.823605139725571e-06,0.0
alok,3.823605139725571e-06,0.0
on-resom,3.823605139725571e-06,0.0
sound,0.0018446607078295562,0.0008942805611144071
nonvoc,3.823605139725571e-06,0.0
famou,4.57293661139082e-05,0.0
ltfat,7.647210279451142e-06,0.0
fortran,7.422947360914123e-06,0.0
yay,3.823605139725571e-06,0.0
thx,1.3514059012476381e-05,0.00018580882878242095
well-vers,1.4280818995417312e-05,0.0
authent,2.2268842082742367e-05,0.0
frenquenc,3.823605139725571e-06,0.0
luma,1.1134421041371183e-05,0.0
betwwen,3.823605139725571e-06,0.0
emori,3.823605139725571e-06,0.0
bidimension,7.647210279451142e-06,0.0
pitch-detect,3.823605139725571e-06,0.0
calcuat,1.0895745431971016e-05,0.0
protoyp,3.823605139725571e-06,0.0
frankli,7.422947360914123e-06,0.0
frecuency-lenght,3.823605139725571e-06,0.0
self-teach,3.823605139725571e-06,0.0
beta,3.824189708860636e-05,0.00017526641704247278
fting,3.823605139725571e-06,0.0
riddl,1.5294420558902285e-05,0.0
ladi,7.422947360914123e-06,0.0
synthes,0.00012478958169439975,0.00031921287164175853
usag,0.00010116563377309084,0.0
around,0.0008535759044104265,0.0009445528967849336
lpanal,3.823605139725571e-06,0.0
eob,3.823605139725571e-06,0.0
fcc,3.823605139725571e-06,0.0
closely-spac,3.823605139725571e-06,0.0
m-array,7.647210279451142e-06,0.0
samplepoint,3.823605139725571e-06,0.0
hindi,3.823605139725571e-06,0.0
taylor,8.043810556479962e-05,0.00017014884756082741
ndk,3.823605139725571e-06,0.0
csr,3.823605139725571e-06,0.0
wear,1.759891842360914e-05,0.0
minidsp,1.1470815419176714e-05,0.0
overshadow,3.823605139725571e-06,0.0
aswel,7.422947360914123e-06,0.0
python-opencv,3.823605139725571e-06,0.0
mimick,2.1118702108330974e-05,0.0
quadrant,5.657759271277214e-05,0.0
broadli,1.0895745431971016e-05,0.0
hardwar,0.0002856009501754751,0.0
font-lik,3.823605139725571e-06,0.0
exaplin,3.823605139725571e-06,0.0
mridata,3.823605139725571e-06,0.0
sway,3.823605139725571e-06,0.0
insid,0.0003070161450184575,0.0001407085521591687
interesect,3.823605139725571e-06,0.0
back-project,2.179149086394203e-05,0.0
pointwis,7.422947360914123e-06,0.0
blackwel,3.823605139725571e-06,0.0
down-convert,2.2941630838353427e-05,0.0
reli,8.380343080213857e-05,0.0
de-amplifi,3.823605139725571e-06,0.0
way,0.0020002707189142837,0.0018451526797314897
exif,1.4527660575961354e-05,0.0
htz,7.647210279451142e-06,0.0
trapezoid,2.1421228493125967e-05,0.0
quanta,7.647210279451142e-06,0.0
onlin,0.000269724103567442,0.0007542746770501407
prop,3.823605139725571e-06,0.0
trelli,3.823605139725571e-06,0.0
predic,3.823605139725571e-06,0.0
smaller-than-time-interval-between-sampl,7.647210279451142e-06,0.0
snare,1.8159575719951693e-05,0.0
σi,3.823605139725571e-06,0.0
playstat,3.823605139725571e-06,0.0
borgerd,3.823605139725571e-06,0.0
dth,1.9118025698627856e-05,0.0
gizmag,3.823605139725571e-06,0.0
magnitude-onli,3.823605139725571e-06,0.0
imreconstruct,1.1134421041371183e-05,0.0
sub-pixel,2.1421228493125967e-05,0.0
vasiliki,3.823605139725571e-06,0.0
ravn,3.823605139725571e-06,0.0
danger,1.0895745431971016e-05,0.0
facilit,1.0895745431971016e-05,0.0
fequenc,1.0895745431971016e-05,0.0
time-frequency-domain,8.437808778069201e-05,0.0
top-right,7.422947360914123e-06,0.0
submultipl,3.823605139725571e-06,0.0
soundwav,7.422947360914123e-06,0.0
onset-ev,7.647210279451142e-06,0.0
priori,8.567995934035498e-05,0.0
header,4.6283410063405924e-05,0.0
day-period,3.823605139725571e-06,0.0
dereverber,3.823605139725571e-06,0.0
wn,1.1134421041371183e-05,0.0
divers,2.7028118024952763e-05,0.00018580882878242095
pwelch,4.0891826705439835e-05,0.0
fs,0.0001964588576923544,0.0006926080617049146
xnor,3.823605139725571e-06,0.0
comuun,3.823605139725571e-06,0.0
zhigljavski,3.823605139725571e-06,0.0
face-detect,4.693019384533047e-05,0.0
slant,3.823605139725571e-06,0.0
webrtc,3.823605139725571e-06,0.0
helium,3.823605139725571e-06,0.0
between-clust,3.823605139725571e-06,0.0
perceptu,6.656187377973193e-05,0.0
