word,StackTrain,StackTest
peak-peak,4.647193030853086e-06,0.0
yesterday,2.0620229117512854e-05,1.6712681736586737e-05
plot,0.001625530370378568,0.0017742543123309491
storag,6.460163378071557e-05,7.272163949131014e-05
frontier,9.057615510046973e-06,0.0
correspond,0.0007751197940110376,0.000748989521659209
exact,0.0003754325004804163,0.0003239192575678019
stright,9.057615510046973e-06,0.0
jansen,4.647193030853086e-06,0.0
bugger,9.057615510046973e-06,0.0
recipi,2.222406032546314e-05,0.0
diego,4.647193030853086e-06,0.0
compair,9.057615510046973e-06,0.0
istia,4.647193030853086e-06,0.0
manolaki,4.242164012892723e-05,3.125700963484876e-05
roi,0.00013154874383638536,8.885013983339873e-05
spectrumanalyz,1.3941579092559259e-05,0.0
unsmooth,9.057615510046973e-06,0.0
instantan,0.00016883633911553842,0.000510046479953951
snap,8.248091647005143e-06,5.013804520976021e-05
coefici,2.0886394902917207e-05,1.692840892542062e-05
bspline,4.444812065092628e-06,1.8012585844582976e-05
cvconvex,4.647193030853086e-06,0.0
characterisit,4.647193030853086e-06,0.0
k-space,8.940733125239752e-05,6.301267951057377e-05
t-around,4.647193030853086e-06,0.0
n-pixel,4.647193030853086e-06,0.0
wherein,4.326426789263029e-06,5.259848974533399e-05
whistler,1.3941579092559259e-05,0.0
muster,4.647193030853086e-06,0.0
thumbnail,5.0909173191986045e-05,3.438487533211677e-05
advertis,1.7518639785375598e-05,0.0
independ,0.0005438494164634865,0.00022447617692070116
non-random,1.7518639785375598e-05,0.0
klangfreund,4.647193030853086e-06,0.0
catalan,4.647193030853086e-06,0.0
half-spectrum,4.647193030853086e-06,0.0
trivial,0.00010211652595385619,0.00013794229189426093
aortic,9.294386061706173e-06,0.0
energet,4.647193030853086e-06,0.0
cortex,3.88727527184337e-05,3.1506339755286886e-05
anpr,4.647193030853086e-06,0.0
cut-n-past,4.647193030853086e-06,0.0
androd,4.647193030853086e-06,0.0
analyzesr,4.647193030853086e-06,0.0
speech,0.0007942699271192325,0.0006087083913112691
emmiss,4.647193030853086e-06,0.0
barbara,3.461141431410423e-05,1.753282991511133e-05
multi-tif,4.647193030853086e-06,0.0
train,0.0006956431741566162,0.0008764483524769994
uindi,4.647193030853086e-06,0.0
hanningwindow,4.647193030853086e-06,0.0
foh,4.647193030853086e-06,0.0
consensu,1.6709115922333766e-05,1.692840892542062e-05
essenti,0.00031422279986168336,0.0002772697135384007
simplifi,0.00016101918488895252,0.00014500660035225894
built-in,8.249192364000543e-05,0.00015429149596186403
solid,0.00011013855477759651,0.00012752460580859343
differer,4.647193030853086e-06,0.0
rlc,2.5958560735578173e-05,0.0
sync,0.0001420747199206036,0.00021933612245444997
archiv,2.996993157378606e-05,0.0
google-fu,4.647193030853086e-06,0.0
vitdec,4.647193030853086e-06,0.0
lifetim,4.444812065092628e-06,1.8012585844582976e-05
remote-control,4.647193030853086e-06,0.0
unsupervis,4.752783065598113e-05,3.210106213567666e-05
klt,5.137702555506182e-05,0.0
grpdelay,2.3235965154265432e-05,0.0
convex,0.00017949104198856835,9.791745922262637e-05
slightest,4.647193030853086e-06,0.0
preferrd,4.647193030853086e-06,0.0
calibr,0.00039420450053651214,0.00017491011719673134
normal,0.0010246875097914849,0.0010525542169298964
imiginari,4.647193030853086e-06,0.0
corrector,4.647193030853086e-06,0.0
say,0.0014546092497634412,0.0016628909509523355
multithread,8.652853578526057e-06,1.753282991511133e-05
pyalsaaudio,9.294386061706173e-06,0.0
basketbal,1.7305707157052114e-05,1.753282991511133e-05
pp,5.9787349745760357e-05,8.551342320607776e-05
privat,1.2727293297996511e-05,1.7192437666058384e-05
optic,0.00020718784217705675,8.905145761355255e-05
hype,4.647193030853086e-06,0.0
lean,2.0886394902917207e-05,1.692840892542062e-05
re-filt,9.057615510046973e-06,0.0
motor,0.00010960814141950311,0.00012895740638485325
scl,1.3941579092559259e-05,0.0
stain,3.8937841103367256e-05,0.0
optain,4.647193030853086e-06,0.0
bound,0.0002444653396270647,0.00032281071767161255
wildlif,4.647193030853086e-06,0.0
attribut,4.1772789805834414e-05,0.0
eachoth,1.3334436195277885e-05,0.0
p-p,4.647193030853086e-06,0.0
borrow,8.652853578526057e-06,1.753282991511133e-05
vice,7.843712190945936e-05,0.00010595539032212628
wvtool,4.647193030853086e-06,0.0
mx,8.652853578526057e-06,1.753282991511133e-05
udayton,4.647193030853086e-06,0.0
close-rang,9.057615510046973e-06,0.0
pilot,0.000274605638143195,0.00022793076048079237
schmidt,4.647193030853086e-06,0.0
manifold,4.326426789263029e-06,5.259848974533399e-05
artifici,0.00012091574134050345,5.4445625820772847e-05
reluct,9.057615510046973e-06,0.0
interfram,4.647193030853086e-06,0.0
vector-valu,4.647193030853086e-06,0.0
fhss,4.444812065092628e-06,1.8012585844582976e-05
hardwar,0.0002746221727191514,0.00027277093753212423
vj,4.647193030853086e-06,0.0
again,4.647193030853086e-06,0.0
osscil,4.647193030853086e-06,0.0
overcharg,9.294386061706173e-06,0.0
dispos,2.0886394902917207e-05,3.385681785084124e-05
mark,0.0003129068701210205,0.00014986093102241843
fight,1.3334436195277885e-05,0.0
undesir,7.170224784882992e-05,4.358596749578315e-05
clark,1.696972439732868e-05,1.7192437666058384e-05
sudoku,9.057615510046973e-06,0.0
spase,4.647193030853086e-06,0.0
glu,4.647193030853086e-06,0.0
valid,0.00026241822924583964,0.00031277911338984526
multipl,0.0009569209198378753,0.0008789949252139735
digital-analog,4.647193030853086e-06,0.0
step,0.0012938128423332174,0.0013349774141893146
strait,4.647193030853086e-06,0.0
interven,4.647193030853086e-06,0.0
extra-dark,4.647193030853086e-06,0.0
compos,7.694378522003848e-05,0.00021203381178026617
isosurfac,4.647193030853086e-06,0.0
intract,4.647193030853086e-06,0.0
shannon-hartley,2.717284653014092e-05,0.0
canopi,9.294386061706173e-06,0.0
theft,4.647193030853086e-06,0.0
mov,4.647193030853086e-06,0.0
white,0.0008992495195883268,0.0008707393991454819
web-sit,4.647193030853086e-06,0.0
hyperbola,9.294386061706173e-06,0.0
vibranc,1.358642326507046e-05,0.0
etf,1.3334436195277885e-05,1.8012585844582976e-05
pre-select,4.647193030853086e-06,0.0
particular,0.0005899672066955381,0.0004917330717816416
imgtopyr,4.647193030853086e-06,0.0
widow,1.7518639785375598e-05,0.0
whatsoev,1.2372137470507713e-05,3.3425363473173474e-05
pointwis,1.3334436195277885e-05,0.0
speaker-depend,4.647193030853086e-06,0.0
vendor,4.647193030853086e-06,0.0
antibodi,4.647193030853086e-06,0.0
osciallt,4.647193030853086e-06,0.0
glare,1.696972439732868e-05,3.438487533211677e-05
graylevel,4.444812065092628e-06,5.403775753374893e-05
streak,4.647193030853086e-06,0.0
complex-valu,4.666674209265388e-05,0.0
gustafsson,4.444812065092628e-06,1.8012585844582976e-05
maddeningli,4.647193030853086e-06,0.0
secur,3.109820217474697e-05,3.1506339755286886e-05
polyblep,9.057615510046973e-06,0.0
fujishima,4.647193030853086e-06,0.0
granular,8.416083026866856e-06,3.410614797127936e-05
puls,0.0009250803685323128,0.0010537910744586206
hdmi,4.528807755023486e-05,0.0
alexnet,4.647193030853086e-06,0.0
lie,0.00017042826208255664,9.866570786501096e-05
rubbish,1.7518639785375598e-05,0.0
clearer,5.788139820432641e-05,4.3980781921633665e-05
power-of-two,9.057615510046973e-06,0.0
eat,4.647193030853086e-06,0.0
electr,0.00018465595542969167,0.00015441474990857904
bath,4.647193030853086e-06,0.0
fmratio,4.647193030853086e-06,0.0
invspectrogram,4.647193030853086e-06,0.0
whip,4.647193030853086e-06,0.0
s-plane,1.6496183294010286e-05,5.013804520976021e-05
bpm,9.268412325784494e-05,0.0001802890059328041
prompt,1.6235574819015367e-05,3.2897305991897944e-05
wizardri,4.647193030853086e-06,0.0
shortcut,1.7518639785375598e-05,0.0
wand,4.647193030853086e-06,0.0
pre-determin,9.057615510046973e-06,0.0
checker,2.1898299731719495e-05,0.0
sudden,3.772517049062526e-05,6.115245027348573e-05
inquiri,9.057615510046973e-06,0.0
jmv,4.647193030853086e-06,0.0
blow,2.1898299731719495e-05,0.0
dlam,4.647193030853086e-06,0.0
whoever,4.444812065092628e-06,1.8012585844582976e-05
mixer,5.846610837172682e-05,8.885013983339873e-05
sect,4.444812065092628e-06,1.8012585844582976e-05
rawarray,4.647193030853086e-06,0.0
line-shap,4.647193030853086e-06,0.0
nearest,0.0001424418368301519,0.00016675968442636955
subfilt,4.647193030853086e-06,0.0
gcc-phat,5.6243548260419374e-05,0.0
inch,2.1898299731719495e-05,0.0
ed,4.776558668665912e-05,4.466997192078236e-05
ident,0.00030932742869369624,0.0003770836522450172
blackmanharriswindow,9.294386061706173e-06,0.0
rodrigo,4.647193030853086e-06,0.0
sophist,2.6863684174678785e-05,4.665642392702759e-05
ecaxt,4.647193030853086e-06,0.0
hyperspher,1.3941579092559259e-05,0.0
tremor,4.326426789263029e-06,7.013131966044531e-05
whim,4.647193030853086e-06,0.0
divison-by-zero-problem,4.647193030853086e-06,0.0
intens,0.0005142750560112708,0.000559618886800704
acomplish,4.647193030853086e-06,0.0
good-look,4.647193030853086e-06,0.0
websid,4.647193030853086e-06,0.0
clip,0.00029133001554801293,0.0002623586448057253
houmogen,4.647193030853086e-06,0.0
z-score,4.444812065092628e-06,3.602517168916595e-05
ebook,4.647193030853086e-06,0.0
func,2.1898299731719495e-05,0.0
savgol,4.647193030853086e-06,0.0
electret,8.652853578526057e-06,1.753282991511133e-05
chromatographi,9.294386061706173e-06,0.0
seek,7.039920547385533e-05,5.705850836515981e-05
sanit,4.647193030853086e-06,0.0
loeffler,8.652853578526057e-06,1.753282991511133e-05
wronghead,4.647193030853086e-06,0.0
spatial,0.00038874238219918303,0.000491678230544101
diaphragm,2.9240952864084092e-05,3.385681785084124e-05
pyrexpand,4.647193030853086e-06,0.0
sure--perhap,4.647193030853086e-06,0.0
ulim,4.647193030853086e-06,0.0
expedi,4.647193030853086e-06,0.0
wanna,2.7451654004194793e-05,4.7677600674186434e-05
red,0.0006330748374350095,0.00031708842682818937
cazel,4.647193030853086e-06,0.0
conceptualis,4.647193030853086e-06,0.0
felton,4.647193030853086e-06,0.0
song,0.000278262815915841,0.0004068873111089878
csf,8.652853578526057e-06,5.259848974533399e-05
super-root,1.3941579092559259e-05,0.0
frenquenc,4.647193030853086e-06,0.0
evolut,4.664730326212045e-05,3.1506339755286886e-05
forex,4.647193030853086e-06,0.0
recit,4.647193030853086e-06,0.0
idol,4.647193030853086e-06,0.0
sp,0.00010491003424534161,0.00010262182448381188
lengthw,4.647193030853086e-06,0.0
individ,4.647193030853086e-06,0.0
folk,4.208041513433428e-05,0.0
scale-shift,4.647193030853086e-06,0.0
trasmiss,4.647193030853086e-06,0.0
look,0.0018483689149592798,0.0017693408005123102
co-eff,4.647193030853086e-06,0.0
manag,0.00019916088503269826,0.0001637591793027558
protocol,4.705997829290536e-05,1.5892533558062146e-05
reddish,1.3334436195277885e-05,0.0
cconv,4.647193030853086e-06,0.0
rssa,4.647193030853086e-06,0.0
occat,4.647193030853086e-06,0.0
filtertyp,4.647193030853086e-06,0.0
laugh,4.647193030853086e-06,0.0
linear,0.0010181076872359865,0.001044248756859511
mall,4.647193030853086e-06,0.0
flann,9.057615510046973e-06,0.0
lucas-kannad,4.647193030853086e-06,0.0
channelis,1.358642326507046e-05,0.0
strum,4.647193030853086e-06,0.0
unreli,1.2120150400715139e-05,4.9116868462601376e-05
retroact,4.647193030853086e-06,0.0
fluctuat,0.0001296844066884736,5.6815742596836315e-05
giga,4.647193030853086e-06,0.0
lambert,1.8588772123412345e-05,0.0
capit,1.2727293297996511e-05,5.157731299817515e-05
terabyt,4.647193030853086e-06,0.0
andi,4.647193030853086e-06,0.0
perciev,4.647193030853086e-06,0.0
abcd,8.416083026866856e-06,6.821229594255872e-05
prior,0.0002508728178189246,0.0002220294672569744
cam,2.403396328603782e-05,3.246585161423018e-05
buf,2.7883158185118518e-05,0.0
signal-it,4.647193030853086e-06,0.0
clockwis,1.2727293297996511e-05,1.7192437666058384e-05
programma,4.647193030853086e-06,0.0
fourier,0.0006755514829979672,0.0006426042351216597
eliot,4.444812065092628e-06,5.403775753374893e-05
vecotr,4.647193030853086e-06,0.0
upward-propag,4.647193030853086e-06,0.0
incap,4.647193030853086e-06,0.0
sclera,9.294386061706173e-06,0.0
size,0.0013416899950719982,0.0013142665643956048
high-bandwidth,4.647193030853086e-06,0.0
previously-yield,4.647193030853086e-06,0.0
superheterodyn,4.647193030853086e-06,0.0
upon,0.00019788349671374887,0.0001603844400880591
remast,4.647193030853086e-06,0.0
twice,0.000209930924998404,0.0001928353888953914
duct,8.889624130185257e-06,1.8012585844582976e-05
hand-mad,8.889624130185257e-06,1.8012585844582976e-05
zip,3.636045120214542e-05,1.637228948753379e-05
jsteg,8.889624130185257e-06,1.8012585844582976e-05
cursori,4.647193030853086e-06,0.0
reconcil,1.2727293297996511e-05,1.7192437666058384e-05
boashash,4.647193030853086e-06,0.0
neighborhoo,4.647193030853086e-06,0.0
multi-cor,4.647193030853086e-06,0.0
rbj,3.23204010685737e-05,1.637228948753379e-05
jose,4.444812065092628e-06,1.8012585844582976e-05
multi-track,4.647193030853086e-06,0.0
offic,1.7518639785375598e-05,0.0
audiodata,9.294386061706173e-06,0.0
identif,0.00011732006935711519,0.00015013868963635856
formul,0.00013964204114776948,0.00018863296631752097
bacteria,9.057615510046973e-06,0.0
spheric,1.5090068196250106e-05,0.00024460980109394293
laps,4.647193030853086e-06,0.0
divide-by-zero,4.647193030853086e-06,0.0
crl,4.647193030853086e-06,0.0
brochur,4.647193030853086e-06,0.0
daunt,4.647193030853086e-06,0.0
daydream,4.647193030853086e-06,0.0
mast,4.444812065092628e-06,1.8012585844582976e-05
mapper,2.1632133946315142e-05,3.506565983022266e-05
dolbi,4.647193030853086e-06,0.0
guassian,4.444055146928884e-05,1.637228948753379e-05
time-differenti,9.294386061706173e-06,0.0
sharpli,2.4474226982968164e-05,1.6530286997309977e-05
cfd,8.652853578526057e-06,1.753282991511133e-05
nyqvist,8.652853578526057e-06,1.753282991511133e-05
sf,4.444812065092628e-06,1.8012585844582976e-05
owf,4.647193030853086e-06,0.0
cramp,1.3941579092559259e-05,0.0
merl,9.294386061706173e-06,0.0
timing-error,4.647193030853086e-06,0.0
root-locu,2.264403877511743e-05,0.0
expiraion,4.647193030853086e-06,0.0
recordrtc,1.3941579092559259e-05,0.0
vent,1.8115231020093946e-05,0.0
integer-imag,2.7883158185118518e-05,0.0
webpas,4.647193030853086e-06,0.0
wave-scan,4.647193030853086e-06,0.0
pretend,2.4474226982968164e-05,1.6530286997309977e-05
rocksmith,9.294386061706173e-06,0.0
shop,1.7305707157052114e-05,1.753282991511133e-05
notat,0.00022621266702848471,0.00023208254866433198
evr,4.647193030853086e-06,0.0
hairstyl,4.647193030853086e-06,0.0
logimg,4.647193030853086e-06,0.0
seger,4.647193030853086e-06,0.0
zernik,3.1701654285164405e-05,0.0
orthorgon,4.647193030853086e-06,0.0
lsh,8.889624130185257e-06,1.8012585844582976e-05
dot,0.00033181854520684826,0.0002116647224694664
centr,0.00012999658062011924,0.00028849157535478117
pierc,4.647193030853086e-06,0.0
binary-imag,4.647193030853086e-06,0.0
elicit,4.647193030853086e-06,0.0
over-attenu,4.647193030853086e-06,0.0
dataset,0.00037854542426675626,0.000388915111309518
simpleblobdetector,4.647193030853086e-06,0.0
audio-optim,4.647193030853086e-06,0.0
diff,2.5454586595993022e-05,0.0002578865649908758
weaken,1.3334436195277885e-05,0.0
collaps,1.7518639785375598e-05,0.0
m-array,9.294386061706173e-06,0.0
rotate-left,4.647193030853086e-06,0.0
interleav,5.252065173643227e-05,6.548915795013516e-05
siga,4.647193030853086e-06,0.0
bipolar,3.263230264395755e-05,1.6530286997309977e-05
condens,8.652853578526057e-06,1.753282991511133e-05
wfm,9.294386061706173e-06,0.0
windowed-sinc,2.1632133946315142e-05,0.0
ragard,4.647193030853086e-06,0.0
errorpron,4.647193030853086e-06,0.0
blackman,4.804687551555942e-05,4.493303085002851e-05
maio,4.647193030853086e-06,0.0
deeram,4.647193030853086e-06,0.0
curvatur,0.00011421305925385142,0.0
hit,0.00017220415112353263,0.00010150643481903164
scfdma,9.294386061706173e-06,0.0
aforment,4.647193030853086e-06,0.0
dba,4.647193030853086e-06,0.0
sharc,9.057615510046973e-06,0.0
measur,0.0015865354766196834,0.0018324508560912582
densité,4.647193030853086e-06,0.0
repmat,9.057615510046973e-06,0.0
lens,1.3334436195277885e-05,0.0
cylind,2.0886394902917207e-05,6.771363570168248e-05
clover,4.647193030853086e-06,0.0
adsp,9.057615510046973e-06,0.0
beta,6.991119985325458e-05,5.964524225275781e-05
wether,9.057615510046973e-06,0.0
subplot,1.568665943096845e-05,9.535520134837287e-05
atom,4.0056605476729705e-05,1.623292580711509e-05
mike,1.2727293297996511e-05,1.7192437666058384e-05
x-line,4.647193030853086e-06,0.0
polymath,4.647193030853086e-06,0.0
pb,4.647193030853086e-06,0.0
cov,4.647193030853086e-06,0.0
morecowbel,4.647193030853086e-06,0.0
appropi,4.647193030853086e-06,0.0
foreword,4.647193030853086e-06,0.0
f-measur,1.3941579092559259e-05,0.0
implementation-depend,1.358642326507046e-05,0.0
geophon,9.057615510046973e-06,0.0
joint,4.835069059576152e-05,7.536192689768775e-05
fort,9.294386061706173e-06,0.0
kolgomorov,9.294386061706173e-06,0.0
whether,0.000657615694658271,0.0007096114906650827
discrete-sign,8.650065481169026e-05,0.00012134201910619572
teichmuel,4.647193030853086e-06,0.0
reconstruct,0.0007597417465576325,0.0008834202739073811
motif,9.294386061706173e-06,0.0
reali,9.057615510046973e-06,0.0
practicalcryptographi,4.647193030853086e-06,0.0
unmark,9.057615510046973e-06,0.0
stasm,4.981688530525835e-05,0.0
paralleliz,4.444812065092628e-06,1.8012585844582976e-05
rad,8.652853578526057e-06,5.259848974533399e-05
disconnect,2.403396328603782e-05,3.246585161423018e-05
co-linear,4.647193030853086e-06,0.0
opaqu,8.652853578526057e-06,1.753282991511133e-05
emit,7.85993080961957e-05,0.00013848844779956493
yinfft,4.647193030853086e-06,0.0
gray-level,1.3334436195277885e-05,0.0
dawid,4.647193030853086e-06,0.0
multi-light,4.647193030853086e-06,0.0
redblack,4.647193030853086e-06,0.0
correspondingli,2.8868320764517997e-05,1.6712681736586737e-05
b-frame,4.647193030853086e-06,0.0
nutshel,1.3334436195277885e-05,0.0
tippex,4.647193030853086e-06,0.0
ftst,4.647193030853086e-06,0.0
cz,4.647193030853086e-06,0.0
alreadi,0.0005583976136468074,0.0006061351175051906
whiz,4.647193030853086e-06,0.0
in-top,4.647193030853086e-06,0.0
my,8.652853578526057e-06,1.753282991511133e-05
pre-defin,1.6709115922333766e-05,1.692840892542062e-05
incr,4.647193030853086e-06,0.0
artech,4.647193030853086e-06,0.0
doom,4.647193030853086e-06,0.0
libmad,4.647193030853086e-06,0.0
mandatori,8.652853578526057e-06,1.753282991511133e-05
alia,6.981477008790897e-05,8.487723582090827e-05
decod,0.0004664069314905452,0.0005415490901469667
friendli,8.416083026866856e-06,3.410614797127936e-05
sg,4.647193030853086e-06,0.0
unnom,4.647193030853086e-06,0.0
lunar,4.647193030853086e-06,0.0
node,0.0001822591661567737,4.261180694762724e-05
point,0.00222539677783346,0.002312661679054232
discrete-tim,0.00022907264360720592,0.00017852232935117228
voiceactitivydetect,4.647193030853086e-06,0.0
glenn,4.647193030853086e-06,0.0
em,9.135329433082315e-05,4.4425069916699365e-05
gauss,2.352998914645268e-05,4.7677600674186434e-05
coupled-air,4.647193030853086e-06,0.0
torqu,8.889624130185257e-06,1.8012585844582976e-05
heigth,4.647193030853086e-06,0.0
vliet,9.057615510046973e-06,0.0
exponentially-weight,4.647193030853086e-06,0.0
cmusphinx,4.444812065092628e-06,1.8012585844582976e-05
mood,4.647193030853086e-06,0.0
normalized-cross-correl,4.647193030853086e-06,0.0
kapur,4.647193030853086e-06,0.0
lowshelf,4.647193030853086e-06,0.0
binaur,5.9394035390650386e-05,0.0
gray,0.00021507945237865208,0.00011048561652047363
tract,6.46408021371474e-05,1.637228948753379e-05
curvelet,4.3264267892630284e-05,0.0
relationshiop,4.647193030853086e-06,0.0
telecommun,4.594421571673688e-05,3.103146310576032e-05
conv-neur,4.647193030853086e-06,0.0
lpr,4.647193030853086e-06,0.0
side-effect,8.652853578526057e-06,1.753282991511133e-05
vsfm,4.647193030853086e-06,0.0
bpsk,0.00029506945970099056,0.000278625550227898
transofrm,9.057615510046973e-06,0.0
factorizatio,4.647193030853086e-06,0.0
semicircular,4.647193030853086e-06,0.0
iba,4.647193030853086e-06,0.0
parametm,4.647193030853086e-06,0.0
weakli,1.7305707157052114e-05,1.753282991511133e-05
lighten,4.647193030853086e-06,0.0
band-stop,2.5958560735578173e-05,0.0
learn,0.0006759385394434876,0.0007837705942436407
all-pol,3.6050944929056736e-05,4.869877742134527e-05
never,0.00030186108372419034,0.00023002053362890582
lagrangian,4.647193030853086e-06,0.0
findfit,4.647193030853086e-06,0.0
nest,2.568851277753091e-05,0.0
carrierfft,4.647193030853086e-06,0.0
camara,4.647193030853086e-06,0.0
trap,4.647193030853086e-06,0.0
onset,0.00015592622747281852,0.00021511166260424578
fdtd,4.444812065092628e-06,1.8012585844582976e-05
bandwidth,0.0008372959644767336,0.0007719391364077077
awg,2.717284653014092e-05,0.0
kac,4.647193030853086e-06,0.0
bn,4.444812065092628e-06,3.602517168916595e-05
rtp,4.058893704753842e-05,0.0001809351829554387
pre-exist,8.652853578526057e-06,1.753282991511133e-05
soft-quest,2.3763915327990563e-05,3.210106213567666e-05
side-trip,4.647193030853086e-06,0.0
csv,6.365971220321931e-05,4.552601791148164e-05
whatnot,4.647193030853086e-06,0.0
sub,0.00011113591887887318,0.000163773794535867
scream,9.057615510046973e-06,0.0
qr-rl,9.294386061706173e-06,0.0
invers,0.0008886656869589847,0.0009870841113668407
sapera,2.7883158185118518e-05,0.0
lorentz-shap,4.647193030853086e-06,0.0
soundcard,4.208041513433428e-05,0.0
fire,8.652853578526057e-06,3.506565983022266e-05
rbio,4.647193030853086e-06,0.0
leopard,1.3334436195277885e-05,1.8012585844582976e-05
familiy,4.647193030853086e-06,0.0
nfft,8.423106214735095e-05,3.103146310576032e-05
szelistowski,4.647193030853086e-06,0.0
shape,0.0007463456659252737,0.000714132997656373
inner-contour,4.647193030853086e-06,0.0
room,0.00021767408327580623,0.0001812582504403237
correct,0.001476763331693701,0.0014554147111155568
unrealiz,9.294386061706173e-06,0.0
epilepsi,9.294386061706173e-06,0.0
gotcha,4.647193030853086e-06,0.0
endamplitud,4.647193030853086e-06,0.0
failtur,4.647193030853086e-06,0.0
later,0.00025026089847219197,0.0002822979276354753
bolt,4.647193030853086e-06,0.0
wi-fi,9.057615510046973e-06,0.0
icp,9.057615510046973e-06,0.0
non-gausaan,4.647193030853086e-06,0.0
compress,0.0005708761037070976,0.0007585158942314135
dft-like,9.057615510046973e-06,0.0
collecct,4.647193030853086e-06,0.0
ux,4.647193030853086e-06,0.0
symmetr,0.00031812038833640825,0.0004716518768210237
contriv,8.652853578526057e-06,1.753282991511133e-05
librari,0.0005523319083004428,0.0006207849467570511
hardcod,1.616020053428685e-05,6.548915795013516e-05
centripet,9.057615510046973e-06,0.0
camel-lik,4.647193030853086e-06,0.0
mathnet,1.358642326507046e-05,0.0
tonegen,4.647193030853086e-06,0.0
infnit,4.647193030853086e-06,0.0
untouch,8.652853578526057e-06,1.753282991511133e-05
adaptive-learn,9.294386061706173e-06,0.0
wiener,0.00020240800374371753,0.0002083194285359259
runout,4.647193030853086e-06,0.0
msc,1.6709115922333766e-05,3.385681785084124e-05
order-ish,4.647193030853086e-06,0.0
tractabl,2.222406032546314e-05,0.0
convers,0.00035469937053535136,0.00028748359963131156
varianc,0.0006209124939984736,0.0007094677950137735
zpk,1.8115231020093946e-05,0.0
cake,4.647193030853086e-06,0.0
upset,4.647193030853086e-06,0.0
vincent,4.647193030853086e-06,0.0
wizard,1.2979280367789087e-05,1.753282991511133e-05
eigendecomposit,1.358642326507046e-05,0.0
chaotic,9.411995658581072e-05,9.535520134837287e-05
zk,4.647193030853086e-06,0.0
lei,4.647193030853086e-06,0.0
colour-map,4.647193030853086e-06,0.0
null-to-nul,9.057615510046973e-06,0.0
cross-spectr,1.3941579092559259e-05,0.0
rochad,4.647193030853086e-06,0.0
mouth,3.461141431410423e-05,0.0
lpanal,4.647193030853086e-06,0.0
concat,4.647193030853086e-06,0.0
arena,4.647193030853086e-06,0.0
ndarray,2.264403877511743e-05,0.0
hermit,3.5037279570751196e-05,0.0
morph,1.6496183294010286e-05,3.3425363473173474e-05
benth,9.294386061706173e-06,0.0
mecours,4.647193030853086e-06,0.0
spuriou,3.422951623721262e-05,7.706388814295248e-05
tinker,1.7518639785375598e-05,0.0
self-teach,4.647193030853086e-06,0.0
minlinelength,9.294386061706173e-06,0.0
fed,0.00012523938263529644,0.0001141947391714106
laughabl,4.647193030853086e-06,0.0
sci,8.652853578526057e-06,1.753282991511133e-05
playlist,4.647193030853086e-06,0.0
repeatability-measur,4.647193030853086e-06,0.0
dsprelat,1.2372137470507713e-05,3.3425363473173474e-05
k-coeffici,9.294386061706173e-06,0.0
impedi,4.647193030853086e-06,0.0
suburban,4.647193030853086e-06,0.0
tl,8.652853578526057e-06,1.753282991511133e-05
ransac,5.7847691084900756e-05,6.251401926969752e-05
monolater,4.647193030853086e-06,0.0
allow,0.0004231663352934933,0.00046520684676717387
me,4.647193030853086e-06,0.0
screenshot,0.00012126130702861263,2.8906531539294405e-05
jean,4.647193030853086e-06,0.0
pre-distort,9.294386061706173e-06,0.0
dowload,4.647193030853086e-06,0.0
softli,4.647193030853086e-06,0.0
multigrid,4.647193030853086e-06,0.0
mne,9.294386061706173e-06,0.0
k-th,9.057615510046973e-06,0.0
ai,3.299236658802057e-05,3.3425363473173474e-05
up-convert,4.647193030853086e-06,0.0
time-lock,4.647193030853086e-06,0.0
saddle-lik,4.647193030853086e-06,0.0
expectedli,4.647193030853086e-06,0.0
comprehend,4.149450884651464e-05,0.0
pick-out,4.647193030853086e-06,0.0
singer,4.894845396593633e-05,1.6530286997309977e-05
johnson,1.3334436195277885e-05,0.0
brain-comput,4.647193030853086e-06,0.0
element-wis,2.4744274941015425e-05,1.6712681736586737e-05
conserv,2.713659805313965e-05,4.713041645635614e-05
gizmag,4.647193030853086e-06,0.0
sampel,4.647193030853086e-06,0.0
acoustically-faith,4.647193030853086e-06,0.0
originpro,9.294386061706173e-06,0.0
centerx,4.647193030853086e-06,0.0
sine-wav,4.486941613544163e-05,1.6530286997309977e-05
int,5.383469481726297e-05,5.8177311593048105e-05
fcarrier,9.294386061706173e-06,0.0
recalcul,2.568851277753091e-05,0.0
frank,3.5037279570751196e-05,0.0
cand,4.647193030853086e-06,0.0
steeper,2.1632133946315142e-05,0.0
stackexchang,0.0001342562400574085,0.00012365294506115276
will,3.67953683438182e-05,5.964524225275781e-05
handl,0.0002333306274712081,0.00022248743007489906
cauer,1.8115231020093946e-05,0.0
flag,4.0912122811798204e-05,4.521715613861266e-05
seamingli,4.647193030853086e-06,0.0
sourcecod,9.057615510046973e-06,0.0
azimuth,2.699558917295369e-05,9.377102890454628e-05
serial-to-parallel,4.647193030853086e-06,0.0
inkscap,4.647193030853086e-06,0.0
chatfield,4.647193030853086e-06,0.0
data-data,4.647193030853086e-06,0.0
axis-ori,4.647193030853086e-06,0.0
non-spectr,4.647193030853086e-06,0.0
distress,4.647193030853086e-06,0.0
pwelch,4.806792657207564e-05,1.623292580711509e-05
czerniak,4.647193030853086e-06,0.0
loaw,4.647193030853086e-06,0.0
bit-stream,4.647193030853086e-06,0.0
